id,name,brewery_type,city,state_province,country,latitude,longitude,has_website,has_phone,name_length,num_words_name
af6cb069-b61a-4c69-8fd2-0a5f87c11a17,6th and La Brea,brewpub,Los Angeles,California,United States,34.0730485,-118.3440213,1,0,15,4
6a928a00-bf8e-4481-ae27-a2a5b14f56e2,7 Devils Brewing Co,brewpub,Coos Bay,Oregon,United States,43.36654751,-124.2147508,1,1,19,4
8824022a-0fd9-4727-b6fa-b7aaf65eb043,7 Hermits Brewing Company,brewpub,Eagle,Colorado,United States,41.5082102,-85.5378194,1,1,25,4
e861ea88-9815-48a0-84ba-d2a1929178e7,7 Hills Brewing Company,brewpub,Dubuque,Iowa,United States,42.5045556,-90.6635263,1,1,23,4
4e84a8d0-0d52-431e-a57a-da8977625bd2,7 Locks Brewing,micro,Rockville,Maryland,United States,39.0561237,-77.1103415,1,1,15,3
84c84db6-1120-4106-a5d3-fd65b9d7303d,7 Mile Brewery,micro,Rio Grande,New Jersey,United States,41.5082102,-85.5378194,1,1,14,3
745b65a8-d682-465c-a418-0188ce5878c2,7 Seas Brewing Co,micro,Tacoma,Washington,United States,47.242614,-122.4390379,1,1,17,4
e062c040-4ff9-46f1-9f3d-172626694cb0,7 Seas Brewing Co - Gig Harbor,other,Gig Harbor,Washington,United States,47.328217,-122.577347,1,1,30,7
a1199657-e4a9-496b-88c3-999f9e7e97e9,7 Sins Brewery,micro,Ripley,New York,United States,42.24869073,-79.7497349,1,1,14,3
a3a1eac7-b858-4bdd-81ac-c2099b717da2,7 Sisters Brewing Co,brewpub,San Luis Obispo,California,United States,35.2467278,-120.6706375,1,1,20,4
3f3220f8-75f8-4fea-a5a4-289aa3267f11,"718BrewCafe, LLP",brewpub,Metropolis,Illinois,United States,37.15373334,-88.73129158,1,1,16,2
c00f57cf-acdd-46da-9269-d182cb87a7e4,734 Brewing Company,micro,Ypsilanti,Michigan,United States,42.24586784,-83.61103475,0,1,19,3
86fc7186-e3a3-42f2-9316-e33c8afa2b8a,7th Day Brewery,micro,Brookvale,NSW,Australia,-33.7668139,151.2727492,1,1,15,3
66a91db6-7d2a-4d67-a720-7f924cae3571,7th Settlement Brewery,closed,Dover,New Hampshire,United States,43.1953787,-70.8728379,1,1,22,3
c7b3260a-b441-4dc8-958f-34c045e26f22,7th Wave Brewing,micro,Medfield,Massachusetts,United States,41.5082102,-85.5378194,1,1,16,3
c179a049-9988-4640-821d-ddf349cdd87e,7venth Sun Brewery,micro,Dunedin,Florida,United States,41.5082102,-85.5378194,1,1,18,3
4679ff59-8ef6-4443-b6ec-f58232c6b7d7,7venth Sun Tampa,micro,Tampa,Florida,United States,27.9495902,-82.4500207,0,1,16,3
c6a766f9-a187-4e5b-9519-6c737ce0cde5,8 Bit Brewing Company,brewpub,Murrieta,California,United States,33.53033448,-117.1762542,1,1,21,4
2a7c0677-5ac3-4ed9-917e-b6214c389ded,8 Wired,micro,Warkworth,Auckland,New Zealand,-36.4090422,174.6548171,1,1,7,2
eef94d73-65e8-4d94-b1de-0d4b45efe090,8-Bit Aleworks,micro,Avondale,Arizona,United States,41.5082102,-85.5378194,1,1,14,2
745272b9-5d04-4468-b1f7-e76a75c22de9,81 Artisan,micro,Chichester,West Sussex,England,50.89212,-0.81111,1,1,10,2
783c5daa-ea5c-4462-836e-c2846ad3ff4e,81Bay Brewing Company,micro,Tampa,Florida,United States,41.5082102,-85.5378194,1,1,21,3
187f0cfc-1433-4d8c-89c0-5b4151504a71,841 Brewhouse,brewpub,Whitewater,Wisconsin,United States,42.8323014,-88.71427344,0,1,13,2
3055793c-9330-4fe1-958b-fef6d2a0e057,8one8 Brewing Company,micro,Canoga Park,California,United States,34.2218019,-118.5885323,1,1,21,3
2d880e85-5b0f-447b-b1b2-5bcae8a4b130,8th Street Ale Haus,brewpub,Sheboygan,Wisconsin,United States,43.75674392,-87.71305702,1,1,19,4
1682e94f-73ba-4035-93be-1fb28bb2cee7,8th Ward Brewing Company,planning,Poughkeepsie,New York,United States,41.5082102,-85.5378194,0,0,24,4
c2bc693f-906a-46a0-a5f9-82eab2d2845b,8th Wonder Brewery,micro,Houston,Texas,United States,29.7487783,-95.3559402,1,1,18,3
a0a230f6-17b2-4460-8eca-61e57be53ed5,9 White Deer Brewery,micro,Macroom,Cork,Ireland,51.936249,-9.146507143,1,1,20,4
2b067eab-e0b0-46b6-aaea-e40a62cf632f,903 Brewers,micro,Sherman,Texas,United States,33.61788732,-96.60698055,1,1,11,2
de6341a8-881b-4d9f-9335-5e9203e8a2c3,927 Beer Company,micro,Cambria,California,United States,35.5666725,-121.0985408,1,1,16,3
de63f5c7-c340-4095-a302-f35ab8ac7179,93 Octane Brewery,micro,Saint Charles,Illinois,United States,41.898851100486,-88.333625900834,1,1,17,3
b4e012c5-0f36-4d0a-a40b-cbcb29c7ceed,95ate5 Brewpub,brewpub,Saint John,Indiana,United States,41.44400246,-87.46380305,1,1,14,2
42598f85-f02e-474c-9154-0aa4f1d932be,9th Hour Brewing Company LLC,planning,Spring Grove,Illinois,United States,41.5082102,-85.5378194,0,0,28,5
9aeccd09-8884-4f0e-93f4-c44dacd246aa,A Homestead Brew,micro,Valley Springs,South Dakota,United States,43.51733014,-96.49421923,1,1,16,3
88a7ac77-a52b-4496-91df-b41e5831a568,A Little Madness Brewing Company,planning,Pensacola,Florida,United States,41.5082102,-85.5378194,1,0,32,5
1a743eec-cc52-4f5e-876b-ef3bcd924e84,Aalener Löwenbrauerei,brewpub,Aalen,Baden-Württemberg,Germany,48.8384864,10.0985681,1,1,21,2
5b627789-ff7e-4890-a7cf-24572bf547a2,Aardwolf Brewing Company,micro,Jacksonville,Florida,United States,30.3108962,-81.6545197,1,1,24,3
7918a6dd-08d0-4157-a841-01b20a9a7a4c,Abandon Brewing,micro,Penn Yan,New York,United States,41.5082102,-85.5378194,1,1,15,2
b18435d9-dac9-46aa-aced-4b6e562fc301,Abandoned,micro,Porirua,Wellington Region,New Zealand,-41.1309581,174.8398212,1,1,9,1
5a7b05f9-bf7b-49a2-a1de-0c1fe01b9374,Abandoned Building Brewery,micro,Easthampton,Massachusetts,United States,41.5082102,-85.5378194,1,1,26,3
9a3e6429-28fc-49f9-8016-d9ba38735214,Abbay de Bonne Esperance,micro,Estinnes,Région wallonne,Belgium,50.3863995,4.14344,1,1,24,4
aa0d914e-2fdb-4e6d-9aa9-f7cdbf9bd4fd,Abbaye Chimay,micro,Chimay,Région wallonne,Belgium,49.981364,4.337552,1,1,13,2
9f280016-c5cb-4b7a-8c1a-f39237c954eb,Abbaye d'Orval,micro,Florenville,Région wallonne,Belgium,49.63843,5.349561,1,1,14,2
13df8f4f-ce22-4f46-ad1d-8a6eaa86f1b4,Abbaye de Brogne,micro,Mettet,Région wallonne,Belgium,50.3456848,4.741608,1,1,16,3
149a0cb0-fdc3-4a41-b086-c0aac49de23c,Abbaye des Rocs,micro,Honnelles,Région wallonne,Belgium,50.369676,3.727111,0,1,15,3
8311d675-4efa-427a-82ba-b06d2cbaaa93,Abbaye St. Rémy,micro,Rochefort,Wallonia,Belgium,50.178573,5.220228,1,1,15,3
9c7b9f2a-6deb-44a1-9b3e-f83952a4db38,Abbey Brewing Co,contract,Miami Beach,Florida,United States,25.7890381,-80.1402943,0,1,16,3
9c5acc37-15fa-4838-91ee-47bf27a94777,"Abbey Brewing Company, LLC",micro,Santa Fe,New Mexico,United States,35.66555826,-105.9465207,1,1,26,4
1ea0bdd3-13a9-46a6-be01-5681c18a226b,Abbey St. Sixtus,micro,Vleteren,Vlaanderen,Belgium,50.895336,2.720948,1,1,16,3
0775bc5e-b1f1-4f8c-9546-b7546251d918,Abbey Val-Dieu,micro,Aubel,Région wallonne,Belgium,50.698736,5.804433,1,1,14,2
77789be2-5bfb-4a17-9e85-5cf50411d2f3,Abe Erb Brewery,brewpub,Kitchener,Ontario,Canada,41.5082102,-85.5378194,1,1,15,3
30d8f77b-aeec-4435-a280-16bacd1b1c97,Aberrant Ales,brewpub,Howell,Michigan,United States,42.60773722,-83.93094539,1,1,13,2
b161916f-3f69-4f16-8059-eef9eee6877c,Abide Brewing Company,micro,Newnan,Georgia,United States,33.40257035,-84.76356641,1,1,21,3
e2fa853c-ca91-4043-878d-0bcee9900ea3,Abigaile,brewpub,Hermosa Beach,California,United States,33.8734519,-118.4048656,1,1,8,1
c074ba4c-0b31-4344-a85a-7930df7fb410,Abita Brewing Co,regional,Covington,Louisiana,United States,30.481981,-90.056477,1,1,16,3
f8ab9530-289b-4684-89f1-474e89f4c5ae,Abjuration Brewing,micro,Mc Kees Rocks,Pennsylvania,United States,41.5082102,-85.5378194,1,1,18,2
c5f6426e-f894-4bfc-9ffb-43bc0baa0881,Able Baker Brewing,micro,Henderson,Nevada,United States,41.5082102,-85.5378194,1,1,18,3
e6780612-ff74-4289-8718-a229529e3ee1,Able Ebenezer Brewing Company,micro,Merrimack,New Hampshire,United States,42.851742,-71.493705,1,1,29,4
31678502-edf6-4eb0-bc10-4ede5ac279b6,Able Seedhouse and Brewery,micro,Minneapolis,Minnesota,United States,44.9993934,-93.2510686,1,1,26,4
00221d0f-2ed7-41d1-95b8-d8b1bfbc8b0e,Abner's Restaurant Inc / Northern Michigan Beer,brewpub,Brohman,Michigan,United States,41.5082102,-85.5378194,0,1,47,7
4db32843-26ff-4e73-9e24-1cb874109b24,Abnormal Beer Company,micro,San Diego,California,United States,33.02391,-117.08575,1,1,21,3
28e05fda-77a4-4a5a-9f8a-08169ec07ce5,Abolitionist Ale Works,brewpub,Charles Town,West Virginia,United States,39.28867207,-77.8607888,1,1,22,3
bec6adc5-3a3b-4793-8364-c58f16e88cc8,Abridged Beer Company,brewpub,Knoxville,Tennessee,United States,35.932287,-84.016459,1,1,21,3
9de7f346-3918-4e5c-b59e-a36bf61b0441,ABRU Craft Brewery,micro,Bellville,Western Cape,South Africa,-33.8742,18.6533,1,1,18,3
67525d30-1f18-4f03-a8ba-28a1153955eb,Absolution Brewing Co,micro,Torrance,California,United States,33.8431391,-118.3378601,1,1,21,3
600f88e5-9dc9-4a41-b54e-909c292ba4bb,Absolution By the Sea,brewpub,La Jolla,California,United States,32.84083388,-117.2740167,0,1,21,4
98b6e0ab-22ba-4864-80b0-a967ca61e536,Abyss Brewing Ltd,micro,Uckfield,East Sussex,England,50.945743,0.14604,1,1,17,3
829f7243-78f3-4282-b0e8-1a5fcb10a229,Accomplice Beer Company,brewpub,Cheyenne,Wyoming,United States,41.130063,-104.819296,1,1,23,3
93b979f7-1a8a-4134-aad9-ebc674cacb6f,Achelse Kluis,micro,Hamont-Achel,Vlaanderen,Belgium,51.29851,5.4897,1,1,13,2
e6edd20a-fcb9-4636-9e82-22d07b4632b0,Achilles,micro,Heist-op-den-Berg,Vlaanderen,Belgium,51.1049059,4.7182522,1,1,8,1
b52bfb27-345f-4add-bfc3-1b6fc67ab55b,Acidulous Brewing Company,contract,Littleton,Colorado,United States,39.5383949,-105.1059543,0,1,25,3
7fa5779e-88df-42ab-895b-412b635498ae,Acopon Brewing Co,micro,Dripping Springs,Texas,United States,30.19269957,-98.09006208,1,1,17,3
1a6206ad-e34b-421d-92d9-ba409cfedf82,Acorn Brewing,micro,Edgewood,Washington,United States,47.23859752,-122.2934912,1,1,13,2
2fe1e670-d832-4ba5-b957-f86a09ee062d,Acoustic Ales Brewing Experiment,closed,San Diego,California,United States,32.74219079,-117.1840465,1,1,32,4
ea7f7091-5e37-4762-bbcc-9a51702c99c1,"Actual Brewing Company, LLC",micro,Columbus,Ohio,United States,39.9868523,-82.9080986,1,1,27,4
22e2b160-6470-4a9a-a375-80f4db7fe0c8,Ad Lib,closed,Christchurch,Canterbury Region,New Zealand,-43.5339702,172.6339697,1,1,6,2
d1142d5b-e9e8-47bd-b3a8-3ce42c22ddda,Adam-Bräu,brewpub,Bodenmais,Bayern,Germany,49.0697222,13.1022222,1,1,9,1
0d0f85e7-bc2d-44fc-bf27-4f14e5d6136a,Adam's Northwest Bistro / Twin Rivers Brewing,closed,Monroe,Washington,United States,47.85588471,-121.970887,1,1,45,7
9ff5f718-dee7-4e69-b79c-6250de87e840,Adelbert's Brewery LLC,micro,Austin,Texas,United States,30.3826286,-97.7201589,1,1,22,3
a180c4e0-77cc-4088-951c-62192abd99d4,Adirondack Pub and Brewery,micro,Lake George,New York,United States,43.41850655,-73.71407763,1,1,26,4
1b7f0552-3b1a-4737-8cb4-eb8d7134d903,Adirondack Toboggan Company Microbrewery,micro,Gouverneur,New York,United States,44.33237311,-75.47489238,1,1,40,4
7f104ccf-6720-48ff-a2cf-5c05dd88aaf1,Adler,brewpub,Wiernsheim,Baden-Württemberg,Germany,48.8879519,8.8511433,1,1,5,1
9e48e89b-22b3-44d9-a0b9-eab4f611009f,Adler Bräu,brewpub,Stettfeld,Bayern,Germany,49.9693024,10.7209419,1,0,10,2
5b99dc11-165e-4cf0-873d-1a7bd1ded0a9,Adler-Bräu,brewpub,Oberstadion,Baden-Württemberg,Germany,48.1795445,9.724819,1,1,10,1
1b7ff36c-d91b-4f04-9ee0-48622eac5aa9,Adlerbrauerei,brewpub,Erbach,Baden-Württemberg,Germany,48.3026079,9.9002002,1,1,13,1
f83d4bed-0760-4802-900e-c2ed6e874968,Adlerbrauerei Schmetzer,brewpub,Wallhausen,Baden-Württemberg,Germany,49.2347,10.11867,1,1,23,2
49e805d3-70e3-4c21-81d6-d21e290ffefe,AdMerk Corp. Inc.,contract,Washington,District of Columbia,United States,38.89742205,-77.0094205,1,1,17,3
2861f9b7-ebe4-49a5-a047-8aa0c142dbf3,Adobe Creek Brewing Company,micro,Novato,California,United States,38.07349982,-122.5358157,1,1,27,4
a0111777-1fe6-4c8c-864e-c2518f5d5670,Adroit Theory Brewing Company,micro,Purcellville,Virginia,United States,41.5082102,-85.5378194,1,1,29,4
ef2e3826-f9b5-44d2-b901-331aa728a8cd,Adur Brewery,micro,Steyning,West Sussex,England,50.893624,-0.340173,1,1,12,2
73e05bc6-30a9-42f5-917e-08def2fa33fa,Adventure Brewing Co,micro,Fredericksburg,Virginia,United States,41.5082102,-85.5378194,1,1,20,3
d4661358-81e2-454d-9fe2-b08ef6fc16fe,Adventure South,brewpub,Fredericksburg,Virginia,United States,41.5082102,-85.5378194,1,1,15,2
82b967b9-3808-4716-9a51-58f80cd038c6,Aegir Project Brewery,brewpub,Cape Town,Western Cape,South Africa,-34.1035,18.3582,1,1,21,3
e77c24b4-8b21-4d28-a9c0-568623b77cd9,Aero Craft Brewing,planning,Denver,Colorado,United States,39.7391428,-104.984696,1,1,18,3
6f0bba92-cc4b-49df-ad02-827b08bd7272,Aero Plains Brewing,micro,Wichita,Kansas,United States,37.68455054,-97.35071131,1,1,19,3
59b8c8b8-6850-4b24-81f0-a16a9cd87773,Aeronaut Brewing Company,micro,Somerville,Massachusetts,United States,42.3819723,-71.1062676,1,1,24,3
ae6f8bbe-8968-467b-9747-89797ebf2b55,Aerts,micro,Bruxelles,Brussels Capital Region,Belgium,50.852757,4.341909,1,0,5,1
2d26c5df-aa29-4c3b-9d56-5a83d5102f41,Aether Brewing,micro,Northgate,QLD,Australia,-27.3932924,153.0708268,1,1,14,2
c0141e60-805d-4add-be50-1a16498a20b3,Affligem - De Smedt (Heineken),closed,Opwijk,Vlaanderen,Belgium,50.9707,4.1905608,1,0,30,5
2af98c75-bbe2-4496-a2c7-aaa8d03d0fab,Affligem (Heineken),closed,Opwijk,Vlaanderen,Belgium,50.971258,4.190268,1,0,19,2
580dba92-5b7a-4e6c-9129-ac5621c90ecd,Afro Caribbean Brewing Company,brewpub,Cape Town,Western Cape,South Africa,-33.9372,18.4705,1,1,30,4
333c81a4-9bcd-4699-b28a-2c49dd696596,Aftershock Brewing Co,micro,Temecula,California,United States,33.49310382,-117.1485306,1,1,21,3
c185b848-a69a-4d73-8a33-7b6f0db2e3fc,Afterthought Brewing Company,micro,Lombard,Illinois,United States,41.90549742,-88.02234574,1,1,28,3
1844257e-dab7-421d-9a9e-f594a3943b2f,Against the Grain Beer Garden,planning,Louisville,Kentucky,United States,41.5082102,-85.5378194,0,0,29,5
3d00e6db-0f45-43a5-add5-b9455edfdccb,Against the Grain Brewery,micro,Louisville,Kentucky,United States,38.2554568,-85.7440377,1,1,25,4
68855f86-415a-44e9-a0ab-53e6c8b10a3d,Against the Grain Production Facility,micro,Louisville,Kentucky,United States,38.2658758,-85.7767241,0,0,37,5
5ad38209-903f-4200-946e-ae435947252e,Agar’s Brewery,micro,Centurion,Gauteng,South Africa,-25.9189,28.1256,1,1,14,2
85c7bc77-387c-449f-8091-6c694b35077c,Agonic Brewing Company LLC,planning,Rice Lake,Wisconsin,United States,45.502184424793,-91.732284415498,1,1,26,4
f1ed5260-13cb-4f22-a4ac-0e1f7f676a12,"Agrarian Ales, LLC",closed,Eugene,Oregon,United States,44.18922784,-123.1277712,1,1,18,3
685be3dc-20b8-434d-880c-d7aabac5bfc0,Ahnapee Brewery,micro,Algoma,Wisconsin,United States,44.607613658885,-87.436453944363,1,1,15,2
b4896cfc-4731-4bc7-8794-d2d6650f7fe2,Aichinger,brewpub,Heiligenstadt in Oberfranken,Bayern,Germany,49.8637819,11.1704687,0,1,9,1
b9f4f532-15df-4a50-b15e-e5cd5d41977b,Aigean Ales,closed,Manchester,New Hampshire,United States,42.9899594,-71.46899187,0,1,11,2
dfec4bba-cfbc-4562-b6be-f0563f51821a,Aiken Brewing Co,brewpub,Aiken,South Carolina,United States,33.5603084,-81.7228141,1,1,16,3
4feeca61-265e-4195-9234-75f78693fd14,Airbräu,brewpub,Oberding,Bayern,Germany,48.3540889,11.7873402,1,1,7,1
f4c592ed-4c20-4b87-bb35-64f894a6cc6b,Airline Brewing Company,micro,Amherst,Maine,United States,44.8329462,-68.3677435,1,1,23,3
9737bf0c-b29e-49d7-9778-3951072eb147,Airways Brewing Co,closed,Kent,Washington,United States,47.4119802,-122.2391026,1,1,18,3
d9578437-2aa8-45ab-97f2-cf6f7074d9af,Airways Brewing Co. Bistro & Beer Garden,closed,Kent,Washington,United States,47.382498,-122.235649,1,1,40,7
828ee507-7142-4c7c-9f0b-82964d4195d0,Akademia Brewing Company,brewpub,Athens,Georgia,United States,33.94270289,-83.47153754,1,1,24,3
f767a00f-fbd9-4d31-abe6-902149c0158a,Akasha Brewing Company,micro,Louisville,Kentucky,United States,41.5082102,-85.5378194,1,1,22,3
645a43c4-74b2-47e5-a795-f2b0f678df52,Akasha Brewing Company,micro,Five Dock,NSW,Australia,-33.8697751,151.1182256,1,1,22,3
d4f4e76b-b971-4dcb-8a9b-d6c36a3e8c22,Akronym Brewing LLC,micro,Akron,Ohio,United States,41.08512193,-81.51645882,1,1,19,3
64d12e0f-0abc-41ce-96c2-cd45b04d35e4,Aktienbrauerei,brewpub,Kaufbeuren,Bayern,Germany,47.87814,10.61612,1,1,14,1
a4c08e73-ecff-4fe1-9911-edb865e75229,Aktionsbrauerei Dähne,brewpub,Herne,Nordrhein-Westfalen,Germany,51.5477902,7.2226981,1,1,21,2
06ac0316-a30f-40c6-acb7-c08fea0c30b1,Akwesasne Mohawk Casino Resort,planning,Akwesasne,New York,United States,41.5082102,-85.5378194,1,1,30,4
39e91766-af3e-4074-9d49-26ca621e45dc,Al. Ringling Brewing Co,micro,Baraboo,Wisconsin,United States,43.471751392447,-89.744831773235,1,1,23,4
b7db853a-e8aa-430f-84c8-d49b72184d01,Alameda Brewing Co,micro,Portland,Oregon,United States,45.48882655,-122.6412495,0,1,18,3
07ad4030-fb5b-4eb7-9b28-d7f5556b145d,Alameda Brewing Co,micro,Portland,Oregon,United States,45.54849565,-122.6136209,1,1,18,3
6fbd1118-ceea-4be9-a784-45dd623f16f0,Alameda Island Brewing Company,micro,Alameda,California,United States,37.76833631,-122.2394506,1,1,30,4
edf1c0fb-cce0-44ec-8d98-dd4778e2d533,Alamo Beer Co,micro,San Antonio,Texas,United States,29.42902321,-98.4771638,1,1,13,3
4f79f427-8214-4048-8636-63cef96b33da,Alarmist Brewing Co,micro,Chicago,Illinois,United States,41.5082102,-85.5378194,1,1,19,3
aa3c4d60-4fb2-49e2-980c-6a61672d90cb,Alaro Craft Brewery,brewpub,Sacramento,California,United States,38.57323961,-121.4811835,1,1,19,3
d065903f-f9fc-4e4c-a64d-9b69905431b5,Alaskan Brewing Co.,regional,Juneau,Alaska,United States,58.35681231,-134.4918763,1,1,19,3
49f94bf3-f861-4b9f-b773-9c43f0070ed1,Albertshöfer Sternbräu,brewpub,Albertshofen,Bayern,Germany,49.77149,10.15941,1,1,22,2
d188560a-fd0d-4a44-9e4b-11aab9db8205,Albia Brewing Co,brewpub,Albia,Iowa,United States,41.02718903,-92.8073711,1,1,16,3
4c8a98d1-1012-4814-82a5-20c68b131442,Albion Malleable Brewing Company,brewpub,Albion,Michigan,United States,42.2423188,-84.7532755,1,1,32,4
26147e1c-c0f7-40ae-8572-df23afe8e266,Albquell Bräuhaus,brewpub,Trochtelfingen,Baden-Württemberg,Germany,48.3081319,9.2455955,1,1,17,2
943f1201-9c0d-4717-95e3-0756a906f527,Albright Grove Brewing Company,planning,Townsend,Tennessee,United States,41.5082102,-85.5378194,0,1,30,4
ec26cd9a-540f-4f23-b030-670115eed645,Alcatraz Brewing,micro,Palm Coast,Florida,United States,29.61781196,-81.19287028,1,1,16,2
b1f7a6c5-a4e0-477b-a380-17f8a0120e2d,"Alcazar Brewery, LLC.",planning,Rio Grande City,Texas,United States,41.5082102,-85.5378194,0,0,21,3
091edbcc-f9fc-484e-9c04-c18ed505e2ac,Alchemist Cannery,regional,Stowe,Vermont,United States,41.5082102,-85.5378194,1,1,17,2
5958cbc2-f9d9-4bc3-9b9a-7469ce2d84d9,Aldersbacher,brewpub,Aldersbach,Bayern,Germany,48.5873322,13.0848087,1,1,12,1
8135f18c-0c31-4b4d-bb22-84eccf498e9c,Aldus Brewing Company,micro,Hanover,Pennsylvania,United States,39.79422185,-76.98030009,1,1,21,3
c812aa3f-208b-49e2-a1e6-96cae8943605,Ale Asylum,regional,Madison,Wisconsin,United States,43.12046815,-89.35416285,1,1,10,2
e51921d1-17c2-4f4d-93b4-d88fe56c27de,Ale House,brewpub,Potchefstroom,North West,South Africa,-26.7118,27.0911,1,1,9,2
e13a5403-3cd7-4dbf-92f1-e48d0f26c750,Ale House Brewing Co,micro,San Jose,California,United States,37.3361905,-121.8905833,0,1,20,4
13f19f47-cac4-44df-b4f3-728e4dcde6c5,Ale Industries,micro,Oakland,California,United States,37.7761111,-122.2281897,1,1,14,2
afeb4f72-555d-4169-8e3c-c3291b197db9,Ale Mania,brewpub,Bonn,Nordrhein-Westfalen,Germany,50.7414074,7.1557662,1,1,9,2
e9f93b6a-72c5-4e40-9511-705480434310,Ale Mary Brewing Co.,micro,Fyshwick,ACT,Australia,-35.32352,149.173169,1,1,20,4
148e8fb4-4977-4ba8-8fa6-1133a56198d4,Ale Republic,micro,Cedar Crest,New Mexico,United States,41.5082102,-85.5378194,1,1,12,2
797c9175-fb51-44d3-ad4b-d46b42367fdc,Ale Spike,closed,Stanwood,Washington,United States,41.5082102,-85.5378194,1,0,9,2
ea06694a-32f8-4026-b22e-aeb880848b4d,Ale Spike Brewery,micro,Camano Island,Washington,United States,48.25785496,-122.4381311,1,1,17,3
d678c1a4-713e-483e-8c60-c891d5cf043e,Alefarm Brewing,micro,Hawthorn,VIC,Australia,-37.8289324,145.0346325,1,1,15,2
1170049c-c20d-43c8-9475-0a42599f144c,Aleman Brewing,micro,Chicago,Illinois,United States,41.94087994,-87.74301213,1,1,14,2
f1e3ff3e-078c-46c3-85ae-62f86d3a3a21,Alematic Artisan Ales,planning,Huber Heights,Ohio,United States,41.5082102,-85.5378194,1,1,21,3
e24e7630-6027-4f49-b85f-f4724aa749f9,Alen-Bruyninckx En Zonen,micro,Kortenaken,Vlaanderen,Belgium,50.9122746,5.0621753,1,1,24,3
31746e2a-3704-458f-8235-437f53d5afe1,Alesatian Brewing Co.,brewpub,Winchester,Virginia,United States,39.18446446,-78.16559208,1,1,21,3
f8097dbc-c8e6-4068-9540-5c4bd4ac0bcf,AleSmith Brewing Co,regional,San Diego,California,United States,32.88858458,-117.1495496,1,1,19,3
40093c50-b89d-443f-9ac7-b24a000d8f48,Alesong Brewing and Blending,micro,Eugene,Oregon,United States,43.85285684,-123.2384193,1,1,28,4
f15f6ebf-0d80-4e6b-ad38-fb0ca9f3d3ed,Alesong Brewing and Tasting Room,micro,Eugene,Oregon,United States,43.85285684,-123.2384193,1,1,32,5
e4148f94-4ce9-4fd2-9b05-faabdcca2b09,Alewerks Brewing Company,micro,Williamsburg,Virginia,United States,41.5082102,-85.5378194,1,1,24,3
ed3ea3ae-04d3-4356-ab96-a74514992a50,Alewife Brewing Company,brewpub,Long Island City,New York,United States,40.74232214,-73.95625257,1,1,23,3
5860a6e0-1bf6-4334-8797-e5668fc22db0,Alexandria Brewing Company,micro,Alexandria,Kentucky,United States,41.5082102,-85.5378194,1,1,26,3
9da0a260-5b85-4490-824a-a397446c17dc,Algarve Rock Brewery,micro,Faro,Faro,Portugal,37.065600871444,-7.9729562079031,1,1,20,3
083b7953-133d-453f-ada0-2b3541d1931c,Alibi Ale Works,micro,Incline Village,Nevada,United States,39.24819328,-119.9537117,1,1,15,3
45a2116d-d9d2-4114-b15f-736d9557f00c,Alice Springs Brewing Co.,micro,Ross,NT,Australia,-23.732893,133.867253,1,1,25,4
e1f999c9-3012-41ab-869b-767125e19b7f,Alien Brewpub,brewpub,Albuquerque,New Mexico,United States,41.5082102,-85.5378194,1,1,13,2
68b447a3-c65c-459f-8d02-334757bc6f71,Align Brewing Co,micro,San Diego,California,United States,32.896584,-117.137429,1,0,16,3
9437ff36-f77f-4fe1-ae02-8324a0d14945,Alken-Maes,large,Alken,Vlaanderen,Belgium,50.877827,5.305875,1,1,10,1
e36f9132-3c0b-41d4-b074-b54286d6a9a8,All Inn Brewing Co.,micro,Banyo,QLD,Australia,-27.3668382,153.0799698,1,1,19,4
3739eb53-8291-42e1-894c-7989ed872f2d,All or Nothing Brewhouse,brewpub,Oakville,Ontario,Canada,41.5082102,-85.5378194,1,0,24,4
108b8592-3098-42a3-b466-5c60e2e626af,All Rise Brewing Co,brewpub,Chicago,Illinois,United States,41.8864021,-87.6667328,1,1,19,4
61853d49-62af-44bc-b0f7-bbc0faa89d30,All Saints Brewing Co,micro,Greensburg,Pennsylvania,United States,41.5082102,-85.5378194,1,1,21,4
82ea8f08-2026-43f8-b1a7-cc57ebe8c0bb,All-American Ale Works,micro,Anaheim,California,United States,33.85925032,-117.8056915,1,1,22,3
8a7a2bc0-0f42-4889-94ef-7f8f647268fa,Allagash Brewing Co,regional,Portland,Maine,United States,43.7030951,-70.3179518,1,1,19,3
0924f3af-e548-446b-baf8-687ea51b02ae,Allegheny City Brewing,micro,Pittsburgh,Pennsylvania,United States,40.45424933,-80.00061073,1,1,22,3
9b4f31d5-61b4-46ed-b501-6acc4d428666,Allegory Brewing,micro,McMinnville,Oregon,United States,45.21081917,-123.1917806,1,1,16,2
3f583ab8-71bf-4009-9257-193ef53a1fe1,Allentown Brew Works,brewpub,Allentown,Pennsylvania,United States,40.6060468,-75.4575021,1,1,20,3
cfa61f1d-4b3b-4fb1-a35a-f1fe25411e7c,Allersheim,closed,Holzminden,Niedersachsen,Germany,51.8424352,9.4794014,1,1,10,1
95a483ca-d13c-4e78-bfd6-658149d2e874,Alles Elbe,closed,Hamburg,Hamburg,Germany,53.5531382,9.9626793,1,1,10,2
328d8ab7-c82a-44c6-b252-e6d85e39b14c,Allgäuer Brauhaus,brewpub,Marktoberdorf,Bayern,Germany,47.7496109,10.5679674,1,1,17,2
